Datetime,Close,High,Low,Open,Volume
2025-06-30 13:30:00+00:00,23.81999969482422,23.8799991607666,23.540000915527344,23.639999389648438,1680982
2025-06-30 14:30:00+00:00,23.829999923706055,24.020000457763672,23.729999542236328,23.809999465942383,1671777
2025-06-30 15:30:00+00:00,23.799999237060547,23.8799991607666,23.75,23.829999923706055,1052506
2025-06-30 16:30:00+00:00,23.90999984741211,23.940000534057617,23.799999237060547,23.799999237060547,504321
2025-06-30 17:30:00+00:00,24.03219985961914,24.100000381469727,23.899999618530273,23.905000686645508,1419868
2025-06-30 18:30:00+00:00,24.024999618530273,24.06999969482422,23.969999313354492,24.040000915527344,897743
2025-06-30 19:30:00+00:00,24.375,24.399999618530273,24.010000228881836,24.024999618530273,2347404
2025-07-01 13:30:00+00:00,24.334999084472656,24.5,24.049999237060547,24.149999618530273,1860030
2025-07-01 14:30:00+00:00,24.165000915527344,24.43000030517578,23.920000076293945,24.31999969482422,1223197
2025-07-01 15:30:00+00:00,24.280000686645508,24.31999969482422,24.020000457763672,24.165000915527344,734285
2025-07-01 16:30:00+00:00,24.139999389648438,24.279199600219727,24.05459976196289,24.260000228881836,726596
2025-07-01 17:30:00+00:00,24.075000762939453,24.18000030517578,24.030000686645508,24.139999389648438,437365
2025-07-01 18:30:00+00:00,23.920000076293945,24.15999984741211,23.8700008392334,24.075000762939453,1280661
2025-07-01 19:30:00+00:00,23.700000762939453,23.989999771118164,23.68000030517578,23.920000076293945,1120361
2025-07-02 13:30:00+00:00,23.867399215698242,24.100000381469727,23.780000686645508,23.899999618530273,1539500
2025-07-02 14:30:00+00:00,23.93470001220703,24.049999237060547,23.81999969482422,23.860000610351562,914250
2025-07-02 15:30:00+00:00,23.949899673461914,24.020000457763672,23.850000381469727,23.939699172973633,492892
2025-07-02 16:30:00+00:00,23.84000015258789,23.985000610351562,23.75,23.94770050048828,919560
2025-07-02 17:30:00+00:00,23.864999771118164,23.90999984741211,23.809999465942383,23.84000015258789,398327
2025-07-02 18:30:00+00:00,23.885000228881836,23.90999984741211,23.780000686645508,23.864999771118164,636461
2025-07-02 19:30:00+00:00,23.940000534057617,23.975299835205078,23.834999084472656,23.881500244140625,840809
2025-07-03 13:30:00+00:00,23.86870002746582,24.049999237060547,23.780000686645508,23.850000381469727,1515793
2025-07-03 14:30:00+00:00,24.05030059814453,24.15999984741211,23.850000381469727,23.861400604248047,1115718
2025-07-03 15:30:00+00:00,23.854999542236328,24.065000534057617,23.7450008392334,24.059999465942383,1085856
2025-07-07 13:30:00+00:00,23.010000228881836,23.479999542236328,22.830299377441406,23.479999542236328,3255339
2025-07-07 14:30:00+00:00,22.929899215698242,23.110000610351562,22.84000015258789,23.010000228881836,1455020
2025-07-07 15:30:00+00:00,23.039899826049805,23.108200073242188,22.900100708007812,22.924999237060547,1076441
2025-07-07 16:30:00+00:00,22.75,23.059999465942383,22.709999084472656,23.03499984741211,1313982
2025-07-07 17:30:00+00:00,22.66990089416504,22.799999237060547,22.649999618530273,22.7549991607666,1668319
2025-07-07 18:30:00+00:00,22.685800552368164,22.709999084472656,22.628799438476562,22.665000915527344,720575
